State,City,Population,Violent crime,Murder and non-negligent man-slaughter,Forcible rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson1,,,,,,
,Greenfield,"18,021",,1,18,19,,484,175,270,39,6,,,,,,
,Groton,"10,024",5,0,1,1,3,100,27,73,0,0,,,,,,
,Hanover,"13,608",11,0,0,6,5,251,54,189,8,0,,,,,,
,Harwich,"12,812",29,0,0,1,28,249,79,160,10,1,,,,,,
,Haverhill,"59,686",326,1,41,49,235,"1,683",711,648,324,,,,,,,
,Hingham,"20,239",17,0,0,6,11,366,59,292,15,2,,,,,,
,Holbrook,"10,887",28,0,6,12,10,168,54,102,12,0,,,,,,
,Holden,"16,151",15,1,0,1,13,84,9,72,3,4,,,,,,
,Holliston,"14,001",11,0,2,0,9,75,18,49,8,0,,,,,,
,Holyoke,"39,904",481,4,44,92,341,"2,822",537,"1,985",300,16,,,,,,
,Hudson,"18,352",8,0,2,0,6,236,21,188,27,2,,,,,,
,Hull,"11,357",64,0,7,5,52,90,32,45,13,2,,,,,,
,Ipswich,"13,282",12,0,0,0,12,177,38,130,9,1,,,,,,
,Kingston,"12,167",8,0,1,4,3,395,26,341,28,4,,,,,,
,Lawrence,"72,514",449,8,26,153,262,"2,507",467,831,"1,209",,,,,,,
,Leicester,"10,766",13,0,1,3,9,117,39,67,11,0,,,,,,
,Leominster,"41,932",59,0,9,26,24,"1,104",184,829,91,4,,,,,,
,Lexington,"30,690",14,0,0,2,12,200,23,173,4,5,,,,,,
,Lowell,"104,995",866,2,45,146,673,"3,079",626,"1,737",716,,,,,,,
,Ludlow,"21,697",20,0,1,6,13,318,77,202,39,2,,,,,,
,Lynn,"89,669","1,111",1,9,205,896,"2,925",467,"1,717",741,,,,,,,
,Lynnfield,"11,670",,0,0,4,,180,54,115,11,0,,,,,,
,Malden,"56,204",,0,17,82,,"1,587",552,799,236,0,,,,,,
,Mansfield,"22,847",53,0,3,9,41,153,49,80,24,2,,,,,,
,Marblehead,"20,500",13,0,1,2,10,233,35,188,10,0,,,,,,
,Marlborough,"38,177",71,1,7,3,60,740,159,513,68,0,,,,,,
,Marshfield,"24,837",31,0,1,6,24,214,17,179,18,0,,,,,,
,Mashpee,"13,995",,0,3,2,,251,56,181,14,1,,,,,,
,Maynard,"10,455",6,0,1,1,4,20,1,16,3,0,,,,,,
,Medfield,"12,458",8,0,1,1,6,82,17,62,3,1,,,,,,
,Medford,"55,185",84,0,2,67,15,"1,424",238,"1,013",173,,,,,,,
,Medway,"12,899",2,0,0,1,1,56,11,45,0,0,,,,,,
,Methuen,"44,677",77,0,8,19,50,"1,155",164,803,188,1,,,,,,
,Middleboro,"20,740",40,0,2,3,35,422,72,291,59,3,,,,,,
,Milford,"27,333",48,0,5,3,40,283,86,163,34,0,,,,,,
,Milton,"26,033",26,0,1,17,8,190,18,155,17,0,,,,,,
,Nantucket,"10,425",,0,1,0,,451,35,405,11,0,,,,,,
,Natick,"32,412",27,0,6,8,13,682,84,559,39,0,,,,,,
,Needham,"29,223",7,0,0,2,5,221,36,180,5,2,,,,,,
,New Bedford,"94,170",679,11,104,234,330,"2,666",945,"1,187",534,,,,,,,
,Newton,"83,953",99,0,5,23,71,916,145,739,32,0,,,,,,
,Norfolk,"10,509",3,0,0,0,3,42,7,34,1,0,,,,,,
,North Adams,"14,443",75,0,12,9,54,535,224,277,34,3,,,,,,
,Northampton,"29,004",68,0,9,14,45,"1,070",193,790,87,4,,,,,,
,North Attleboro,"27,850",36,0,2,12,22,787,70,674,43,9,,,,,,
,Northborough,"14,258",12,0,1,0,11,121,16,96,9,0,,,,,,
,Northbridge,"13,533",25,0,2,2,21,192,63,113,16,3,,,,,,
,North Reading,"14,011",12,0,1,2,9,91,32,59,0,1,,,,,,
,Norton,"18,583",13,0,2,0,11,188,48,126,14,0,,,,,,
,Norwell,"10,175",23,0,2,6,15,114,27,86,1,2,,,,,,
,Norwood,"28,869",52,0,3,11,38,448,60,313,75,1,,,,,,
,Oxford,"13,712",35,0,3,3,29,142,59,61,22,3,,,,,,
,Palmer,"12,719",42,0,4,3,35,249,62,147,40,2,,,,,,
,Peabody,"49,711",103,0,4,19,80,"1,343",272,940,131,6,,,,,,
,Pembroke,"17,556",54,0,3,10,41,339,104,211,24,5,,,,,,
,Pepperell,"11,428",16,0,0,0,16,84,26,56,2,0,,,,,,
,Pittsfield,"45,062",197,3,13,15,166,711,109,441,161,,,,,,,
,Plymouth,"53,836",130,0,14,27,89,"1,103",266,745,92,7,,,,,,
,Quincy,"89,265",316,1,15,97,203,"1,530",334,"1,041",155,,,,,,,
,Randolph,"31,071",140,0,10,25,105,629,63,485,81,3,,,,,,
,Raynham,"12,287",66,0,0,8,58,538,39,452,47,0,,,,,,
,Reading,"23,701",7,0,0,3,4,169,35,129,5,0,,,,,,
,Rehoboth,"10,730",6,0,0,0,6,118,40,61,17,0,,,,,,
,Revere,"47,538",316,1,18,72,225,"1,742",301,"1,110",331,14,,,,,,
,Rockland,"18,042",77,0,4,11,62,427,81,280,66,,,,,,,
,Salem,"42,186",98,0,8,17,73,959,135,717,107,0,,,,,,
,Sandwich,"20,810",94,0,18,0,76,338,107,213,18,3,,,,,,
,Saugus,"26,438",,0,7,31,,"1,232",256,825,151,1,,,,,,
,Scituate,"18,168",4,0,0,0,4,147,38,100,9,0,,,,,,
,Seekonk,"13,682",42,0,5,8,29,602,84,469,49,0,,,,,,
,Sharon,"17,551",16,0,0,1,15,75,12,56,7,2,,,,,,
,Shrewsbury,"32,780",34,0,2,11,21,533,110,394,29,1,,,,,,
,Somerset,"18,670",42,1,4,1,36,326,61,244,21,3,,,,,,
,Somerville,"76,989",258,0,11,98,149,"1,807",378,908,521,,,,,,,
,Southbridge,"17,413",62,2,7,13,40,412,196,188,28,8,,,,,,
,South Hadley,"17,263",35,0,3,5,27,240,46,179,15,4,,,,,,
,Spencer,"11,940",46,0,2,0,44,165,46,107,12,2,,,,,,
,Springfield,"152,048","2,914",15,115,847,"1,937","11,628","2,647","6,414","2,567",169,,,,,,
,Stoneham,"22,184",37,0,0,6,31,375,64,277,34,0,,,,,,
,Stoughton,"27,251",116,0,10,12,94,435,131,238,66,4,,,,,,
,Sudbury,"17,274",7,0,4,1,2,109,16,91,2,0,,,,,,
,Swampscott,"14,474",8,0,0,0,8,206,35,160,11,0,,,,,,
,Swansea,"16,192",44,0,3,8,33,298,49,213,36,1,,,,,,
,Tewksbury,"29,381",34,0,1,0,33,408,51,312,45,1,,,,,,
,Tyngsboro,"11,340",33,0,1,4,28,191,36,132,23,2,,,,,,
,Uxbridge,"11,774",12,0,1,0,11,108,40,57,11,3,,,,,,
,Wakefield,"24,839",20,0,3,6,11,247,42,179,26,0,,,,,,
,Walpole,"23,219",10,0,5,1,4,258,15,233,10,0,,,,,,
,Waltham,"59,125",100,2,11,20,67,815,116,601,98,2,,,,,,
,Wareham,"20,953",,0,13,6,,691,235,386,70,0,,,,,,
,Wayland,"13,251",3,0,0,1,2,102,12,89,1,0,,,,,,
,Webster,"16,751",87,0,8,11,68,332,94,190,48,5,,,,,,
,Wellesley,"26,694",30,0,3,2,25,251,60,183,8,4,,,,,,
,Westborough,"18,559",29,0,8,4,17,299,62,221,16,3,,,,,,
,Westfield,"40,349",149,0,12,8,129,714,177,455,82,6,,,,,,
,Westford,"21,268",1,0,0,0,1,88,6,78,4,0,,,,,,
,Westport,"14,569",61,0,3,3,55,276,114,140,22,1,,,,,,
,West Springfield,"28,008",144,1,8,54,81,"1,680",241,"1,218",221,7,,,,,,
,Westwood,"14,193",15,0,0,5,10,155,15,136,4,1,,,,,,
,Weymouth,"54,802",187,0,10,38,139,837,142,591,104,,,,,,,
,Wilbraham,"13,738",18,1,2,1,14,240,39,180,21,0,,,,,,
,Wilmington,"21,648",24,0,4,2,18,383,47,306,30,,,,,,,
,Winchester,"21,111",9,0,0,4,5,209,28,171,10,1,,,,,,
,Winthrop,"18,251",,0,2,13,,168,63,95,10,0,,,,,,
,Woburn,"38,036",96,0,6,27,63,868,91,681,96,4,,,,,,
,Worcester,"175,115","1,536",7,59,411,"1,059","7,637","1,548","4,637","1,452",36,,,,,,
,Wrentham,"10,961",2,0,0,1,1,125,4,121,0,0,,,,,,
,Yarmouth,"25,258",167,0,14,14,139,650,247,380,23,,,,,,,
MICHIGAN,Adrian,"21,422",100,0,16,10,74,976,128,809,39,4,,,,,,
,Allen Park,"29,233",44,0,4,12,28,768,141,473,154,3,,,,,,
,Alpena,"11,104",35,0,13,1,21,370,62,295,13,1,,,,,,
,Ann Arbor,"115,552",327,1,24,99,203,"3,405",771,"2,409",225,35,,,,,,
,Auburn Hills,"20,388",87,0,15,21,51,"1,250",117,"1,067",66,4,,,,,,
,Battle Creek,"53,808",691,2,69,122,498,"3,766",791,"2,745",230,35,,,,,,
,Bay City,"35,949",192,2,21,43,126,"1,258",321,831,106,12,,,,,,
,Benton Harbor,"11,084",321,2,14,28,277,674,239,344,91,19,,,,,,
,Benton Township,"16,259",90,0,17,16,57,901,120,721,60,5,,,,,,
,Berkley,"15,414",12,0,2,4,6,195,15,160,20,0,,,,,,
,Beverly Hills,"10,341",5,0,1,0,4,130,17,105,8,0,,,,,,
,Birmingham,"19,337",15,1,0,4,10,489,58,388,43,3,,,,,,
,Blackman Township,"24,158",57,1,8,10,38,728,108,589,31,1,,,,,,
,Bloomfield Township,"42,720",35,0,4,11,20,838,167,636,35,3,,,,,,
,Bridgeport Township,"11,609",50,0,4,17,29,303,71,213,19,5,,,,,,
,Brownstown Township,"25,486",75,0,13,12,50,713,163,461,89,6,,,,,,
,Buena Vista Township,"10,259",132,2,8,23,99,614,199,365,50,14,,,,,,
,Burton,"30,474",117,1,18,31,67,"1,617",340,"1,119",158,11,,,,,,
,Cadillac,"10,063",42,1,6,2,33,569,98,440,31,10,,,,,,
,Canton Township,"81,572",102,2,27,16,57,"1,655",264,"1,236",155,10,,,,,,
,Chesterfield Township,"40,490",28,1,3,5,19,699,118,522,59,3,,,,,,
,Clawson,"12,605",7,0,1,3,3,169,21,133,15,1,,,,,,
,Clinton Township\,"96,271",349,0,30,58,261,"2,352",421,"1,621",310,28,,,,,,
,Coldwater,"10,728",44,0,11,1,32,464,64,381,19,6,,,,,,
,Davison Township,"18,209",29,0,6,3,20,396,108,247,41,2,,,,,,
,Dearborn,"98,121","1,099",0,13,144,942,"5,098",525,"3,257","1,316",25,,,,,,
,Dearborn Heights,"58,218",156,3,12,63,78,"1,622",276,962,384,5,,,,,,
,Detroit,"927,766","18,724",366,814,"5,817","11,727","64,809","14,100","25,353","25,356","1,744",,,,,,
,Dewitt Township,"12,911",25,0,4,5,16,240,54,158,28,0,,,,,,
,East Grand Rapids,"10,708",4,0,1,3,0,181,44,132,5,1,,,,,,
,East Lansing,"46,408",229,4,18,31,176,"1,369",257,"1,040",72,26,,,,,,
,Eastpointe,"33,966",168,1,22,65,80,"1,363",176,810,377,9,,,,,,
,Emmett Township,"12,051",59,0,8,14,37,626,104,483,39,1,,,,,,
,Farmington,"10,297",20,0,1,2,17,239,36,184,19,0,,,,,,
,Farmington Hills,"81,666",146,0,18,26,102,"1,751",355,"1,236",160,16,,,,,,
,Fenton,"11,867",20,0,4,3,13,262,54,180,28,0,,,,,,
,Ferndale,"21,922",93,0,11,26,56,738,146,430,162,3,,,,,,
,Flint,"122,121","1,484",28,124,338,994,"6,714","2,063","3,353","1,298",98,,,,,,
,Flint Township,"33,586",187,1,18,65,103,"2,416",414,"1,779",223,10,,,,,,
,Flushing Township,"10,486",10,0,4,0,6,116,40,70,6,0,,,,,,
,Fraser,"15,354",28,0,3,8,17,401,55,298,48,3,,,,,,
,Garden City,"29,968",75,0,6,15,54,715,133,468,114,5,,,,,,
,Genesee Township,"24,664",108,2,9,22,75,678,213,372,93,9,,,,,,
,Grand Blanc Township,"32,794",69,0,9,8,52,704,179,454,71,3,,,,,,
,Grand Haven,"10,962",36,0,15,2,19,433,76,332,25,7,,,,,,
,Grand Rapids,"197,173","2,070",11,68,533,"1,458","9,326","2,048","6,569",709,89,,,,,,
,Grandville,"16,647",44,0,13,11,20,"1,028",88,912,28,5,,,,,,
,Green Oak Township,"16,395",20,1,3,3,13,245,54,157,34,5,,,,,,
,Grosse Ile Township,"10,973",1,0,1,0,0,64,8,55,1,0,,,,,,
,Grosse Pointe Park,"12,388",15,0,0,8,7,398,30,241,127,1,,,,,,
,Grosse Pointe Woods,"16,985",8,0,0,3,5,254,30,193,31,0,,,,,,
,Hamburg Township,"21,710",16,0,2,1,13,225,53,162,10,0,,,,,,
,Hamtramck,"22,819",311,1,6,140,164,"1,431",377,400,654,14,,,,,,
,Harper Woods,"14,175",61,0,8,38,15,"1,572",82,"1,055",435,7,,,,,,
,Hazel Park,"18,745",90,2,12,29,47,722,122,409,191,2,,,,,,
,Holland,"34,790",115,0,26,5,84,"1,161",170,951,40,3,,,,,,
,Huron Township,"14,359",32,0,4,5,23,363,107,217,39,10,,,,,,
,Inkster,"29,983",362,7,13,65,277,909,326,364,219,20,,,,,,
,Ionia,"11,061",29,0,16,0,13,285,46,225,14,0,,,,,,
,Jackson,"35,618",196,5,39,63,89,"2,077",363,"1,573",141,33,,,,,,
,Kalamazoo Township,"21,907",86,1,12,30,43,859,180,578,101,4,,,,,,
,Kentwood,"46,453",137,0,18,20,99,"1,545",284,"1,207",54,11,,,,,,
,Lansing,"118,937","1,220",8,164,208,840,"5,149","1,016","3,677",456,47,,,,,,
,Leoni Township,"13,590",38,1,3,5,29,358,101,243,14,0,,,,,,
,Lincoln Park,"39,776",144,0,10,43,91,"1,656",320,"1,034",302,1,,,,,,
,Lincoln Township,"14,149",21,0,2,2,17,221,38,172,11,0,,,,,,
,Livonia,"100,636",185,0,13,56,116,"2,506",389,"1,846",271,26,,,,,,
,Madison Heights,"30,788",80,0,7,38,35,"1,436",199,938,299,15,,,,,,
,Marquette,"20,607",19,0,9,0,10,460,65,373,22,3,,,,,,
,Melvindale,"10,687",24,0,2,9,13,264,51,153,60,2,,,,,,
,Meridian Township,"39,512",75,1,15,9,50,"1,305",213,"1,041",51,15,,,,,,
,Midland,"42,204",73,0,18,4,51,"1,003",145,830,28,8,,,,,,
,Milford,"15,575",14,0,8,0,6,193,50,127,16,4,,,,,,
,Monroe,"22,094",90,1,16,18,55,738,147,561,30,6,,,,,,
,Mount Clemens,"17,411",64,0,3,24,37,696,116,499,81,4,,,,,,
,Mount Morris Township,"24,000",171,2,33,54,82,"1,122",397,531,194,15,,,,,,
,Mount Pleasant,"26,094",53,0,9,4,40,690,101,555,34,3,,,,,,
,Mundy Township,"12,998",22,0,1,8,13,573,82,456,35,2,,,,,,
,Muskegon,"39,547",332,1,52,48,231,"2,631",478,"1,937",216,8,,,,,,
,Muskegon Heights,"11,892",256,0,10,44,202,"1,194",246,735,213,17,,,,,,
,Muskegon Township,"18,126",60,0,14,6,40,"1,039",107,872,60,5,,,,,,
,Niles,"12,009",74,0,17,8,49,729,132,543,54,3,,,,,,
,Northville Township,"22,898",16,0,2,0,14,593,92,451,50,2,,,,,,
,Norton Shores,"23,152",53,0,8,13,32,"1,028",102,870,56,4,,,,,,
,Novi,"49,258",45,2,7,15,21,"1,385",200,"1,100",85,4,,,,,,
,Oak Park,"29,513",142,1,10,42,89,"1,023",194,584,245,1,,,,,,
,Owosso,"15,524",46,0,12,2,32,546,90,429,27,6,,,,,,
,Pittsfield Township,"31,970",64,1,11,12,40,"1,150",147,863,140,4,,,,,,
,Plymouth Township,"28,617",33,0,2,7,24,511,80,385,46,2,,,,,,
,Pontiac,"66,331",912,8,73,156,675,"2,356",796,"1,151",409,34,,,,,,
,Portage,"45,330",101,0,9,15,77,"2,137",321,"1,725",91,7,,,,,,
,Port Huron,"32,399",193,0,23,23,147,"1,197",202,906,89,8,,,,,,
,Redford Township,"51,405",170,1,14,55,100,"1,678",387,842,449,13,,,,,,
,Riverview,"13,240",14,0,1,3,10,281,32,224,25,1,,,,,,
,Rochester,"10,802",1,0,0,0,1,182,17,153,12,2,,,,,,
,Romulus,"23,665",133,0,15,32,86,"1,315",282,743,290,16,,,,,,
,Roseville,"48,478",157,0,10,56,91,"2,394",323,"1,617",454,5,,,,,,
,Royal Oak,"59,394",103,0,9,42,52,"1,508",275,"1,078",155,5,,,,,,
,Saginaw,"60,273","1,640",16,74,173,"1,377","2,684","1,054","1,350",280,88,,,,,,
,Saginaw Township,"40,127",91,0,5,12,74,"1,121",133,940,48,6,,,,,,
,Sault Ste. Marie,"14,306",25,0,3,4,18,433,41,354,38,1,,,,,,
,Shelby Township,"67,097",78,0,7,7,64,978,156,741,81,2,,,,,,
,Southfield,"78,088","1,072",2,34,139,897,"4,379",754,"2,499","1,126",5,,,,,,
,Southgate,"30,488",82,0,5,15,62,"1,457",175,"1,057",225,8,,,,,,
,South Lyon,"10,695",12,0,3,0,9,178,31,139,8,1,,,,,,
,St. Clair Shores,"62,921",156,0,15,34,107,"1,519",244,998,277,25,,,,,,
,Sterling Heights,"126,517",258,1,18,46,193,"2,944",358,"2,294",292,10,,,,,,
,St. Joseph Township,"10,068",12,0,0,3,9,156,37,109,10,0,,,,,,
,Sturgis,"11,153",47,1,12,0,34,470,89,359,22,1,,,,,,
,Summit Township,"21,876",38,0,5,8,25,298,64,209,25,0,,,,,,
,Sumpter Township,"12,020",34,0,9,0,25,261,67,157,37,0,,,,,,
,Taylor,"66,087",267,2,40,58,167,"3,115",466,"2,095",554,31,,,,,,
,Thomas Township,"12,558",30,0,2,1,27,412,41,363,8,0,,,,,,
,Traverse City,"14,511",43,0,12,5,26,512,51,439,22,3,,,,,,
,Troy,"81,150",100,1,11,28,60,"2,024",292,"1,573",159,5,,,,,,
,Van Buren Township,"25,717",18,0,2,5,11,646,95,443,108,1,,,,,,
,Walker,"23,108",51,3,12,12,24,"1,090",138,909,43,4,,,,,,
,Warren,"138,077",790,3,80,188,519,,763,"2,301",,65,,,,,,
,Waterford Township,"73,865",163,1,40,28,94,"1,563",306,"1,094",163,14,,,,,,
,Wayne,"19,077",142,0,19,32,91,"1,005",202,625,178,16,,,,,,
,West Bloomfield Township,"65,494",17,0,6,8,3,752,97,635,20,6,,,,,,
,Westland,"86,536",277,1,38,43,195,"2,718",635,"1,552",531,46,,,,,,
,White Lake Township,"28,880",23,0,10,2,11,593,103,451,39,4,,,,,,
,Wixom,"13,569",34,0,13,2,19,383,40,301,42,2,,,,,,
,Woodhaven,"12,802",38,0,5,6,27,418,38,352,28,2,,,,,,
,Wyandotte,"27,927",53,0,7,16,30,854,151,587,116,7,,,,,,
,Wyoming,"70,535",331,0,51,70,210,"2,189",628,"1,347",214,16,,,,,,
,Ypsilanti,"22,883",197,0,22,57,118,"1,201",285,765,151,20,,,,,,
MINNESOTA,Albert Lea,"18,155",37,0,1,4,32,448,38,382,28,0,,,,,,
,Anoka,"18,081",41,0,17,9,15,685,101,537,47,7,,,,,,
,Apple Valley,"48,863",57,1,10,10,36,"1,407",168,"1,191",48,15,,,,,,
,Austin,"23,687",81,0,27,12,42,894,126,707,61,6,,,,,,
,Bemidji,"12,472",44,2,8,4,30,996,55,884,57,3,,,,,,
,Bloomington,"84,756",149,1,24,52,72,"3,569",332,"2,988",249,19,,,,,,
,Brainerd,"13,417",66,0,24,4,38,952,155,740,57,32,,,,,,
,Brooklyn Center,"28,980",132,2,25,50,55,"2,136",203,"1,708",225,53,,,,,,
,Brooklyn Park,"68,666",266,2,40,68,156,"3,007",591,"2,094",322,28,,,,,,
,Buffalo,"11,747",29,0,8,2,19,496,45,429,22,0,,,,,,
,Burnsville,"60,507",88,1,23,28,36,"1,863",183,"1,559",121,13,,,,,,
,Chaska,"19,569",20,0,9,0,11,373,45,315,13,19,,,,,,
,Cloquet,"11,411",21,0,1,3,17,344,39,282,23,6,,,,,,
,Cottage Grove,"31,336",46,0,9,5,32,798,101,665,32,25,,,,,,
,Crystal,"22,702",50,0,6,15,29,846,120,691,35,9,,,,,,
,Duluth,"87,102",290,4,53,83,150,"4,794",773,"3,640",381,19,,,,,,
,Eagan,"64,553",65,0,16,24,25,"1,529",211,"1,238",80,7,,,,,,
,Eden Prairie,"57,794",48,0,14,1,33,"1,367",189,"1,132",46,14,,,,,,
,Edina,"47,486",30,0,5,15,10,"1,061",164,867,30,1,,,,,,
,Elk River,"18,198",16,0,5,1,10,636,88,526,22,5,,,,,,
,Fairmont,"10,763",19,0,5,3,11,592,77,497,18,5,,,,,,
,Faribault,"21,509",65,0,19,4,42,834,170,627,37,12,,,,,,
,Farmington,"14,837",8,0,2,0,6,234,50,177,7,7,,,,,,
,Fergus Falls,"13,929",33,0,7,0,26,446,64,357,25,15,,,,,,
,Forest Lake,"15,217",11,0,4,0,7,485,47,380,58,3,,,,,,
,Golden Valley,"20,885",49,0,7,25,17,680,130,493,57,7,,,,,,
,Hastings,"19,244",22,0,9,2,11,560,61,466,33,9,,,,,,
,Hibbing,"17,109",11,0,4,1,6,315,84,195,36,1,,,,,,
,Hutchinson,"13,348",29,0,12,2,15,551,50,473,28,2,,,,,,
,Inver Grove Heights,"30,988",53,1,12,8,32,994,137,777,80,30,,,,,,
,Lakeville,"46,769",25,0,3,5,17,907,122,760,25,10,,,,,,
,Mankato,"33,420",62,0,23,14,25,"1,788",273,"1,441",74,4,,,,,,
,Maple Grove,"57,157",45,2,7,6,30,"1,433",242,"1,160",31,10,,,,,,
,Maplewood,"35,994",89,1,6,25,57,"2,762",242,"2,321",199,21,,,,,,
,Marshall,"12,786",29,1,9,5,14,481,67,399,15,4,,,,,,
,Minneapolis,"378,602","4,517",46,384,"2,192","1,895","20,405","4,482","12,404","3,519",249,,,,,,
,Minnetonka,"51,524",42,1,16,6,19,"1,241",280,917,44,13,,,,,,
,Moorhead,"32,839",54,1,15,9,29,"1,056",134,875,47,11,,,,,,
,Mounds View,"12,823",28,0,4,6,18,703,46,621,36,3,,,,,,
,New Brighton,"22,231",17,0,1,10,6,762,113,606,43,10,,,,,,
,New Hope,"20,762",38,0,11,7,20,572,78,469,25,2,,,,,,
,New Ulm,"13,571",16,0,3,0,13,354,53,288,13,2,,,,,,
,Northfield,"17,961",17,0,4,1,12,513,68,403,42,0,,,,,,
,North Mankato,"12,148",5,0,4,1,0,235,5,217,13,5,,,,,,
,North St. Paul,"11,932",30,0,2,3,25,549,65,437,47,4,,,,,,
,Oakdale,"27,802",64,1,8,20,35,"1,378",175,"1,111",92,14,,,,,,
,Orono,"11,897",3,0,0,1,2,182,27,147,8,0,,,,,,
,Owatonna,"23,186",41,0,5,4,32,662,121,517,24,9,,,,,,
,Plymouth,"67,836",67,0,17,11,39,"1,792",391,"1,338",63,11,,,,,,
,Prior Lake,"18,266",17,0,3,3,11,555,78,439,38,5,,,,,,
,Red Wing,"16,162",48,0,13,7,28,697,96,542,59,2,,,,,,
,Richfield,"34,971",150,0,17,48,85,"1,134",200,810,124,13,,,,,,
,Robbinsdale,"13,989",52,3,3,23,23,597,108,442,47,2,,,,,,
,Rochester,"91,230",257,0,59,47,151,"3,004",477,"2,360",167,47,,,,,,
,Rosemount,"16,390",16,0,2,2,12,447,63,366,18,3,,,,,,
,Roseville,"33,713",43,0,11,12,20,"1,597",135,"1,334",128,8,,,,,,
,Sartell,"11,123",7,0,0,0,7,192,30,145,17,0,,,,,,
,Sauk Rapids,"11,485",10,0,1,2,7,300,33,251,16,4,,,,,,
,Savage,"25,007",33,0,5,6,22,579,102,455,22,4,,,,,,
,Shakopee,"25,516",37,1,4,1,31,724,61,611,52,3,,,,,,
,Shoreview,"27,148",15,0,5,2,8,421,32,371,18,16,,,,,,
,South Lake Minnetonka,"12,397",16,1,3,0,12,173,26,133,14,7,,,,,,
,South St. Paul,"20,063",38,0,5,9,24,604,91,455,58,5,,,,,,
,Stillwater,"16,320",15,0,2,3,10,480,69,385,26,10,,,,,,
,St. Louis Park,"44,472",83,0,7,34,42,"1,515",200,"1,202",113,23,,,,,,
,St. Paul,"286,281","2,178",20,217,638,"1,303","13,540","3,074","8,376","2,090",196,,,,,,
,Vadnais Heights,"13,327",9,0,2,2,5,286,23,230,33,5,,,,,,
,White Bear Lake,"24,658",17,0,3,3,11,816,140,615,61,5,,,,,,
,Willmar,"18,224",48,0,10,6,32,785,124,634,27,2,,,,,,
,Winona,"26,747",25,0,3,9,13,750,138,575,37,7,,,,,,
,Woodbury,"49,551",33,0,8,7,18,"1,109",116,952,41,4,,,,,,
,Worthington,"11,179",21,0,2,3,16,339,97,229,13,1,,,,,,
MISSISSIPPI,Brandon,"17,552",14,0,5,3,6,218,77,126,15,0,,,,,,
,Cleveland,"13,442",38,0,5,15,18,994,334,628,32,5,,,,,,
,Columbus,"25,336",73,4,13,22,34,"1,622",273,"1,276",73,1,,,,,,
,Greenville,"40,419",370,13,19,140,198,"4,040","1,101","2,749",190,49,,,,,,
,Greenwood,"17,832",64,2,2,25,35,"1,233",343,845,45,2,,,,,,
,Grenada,"14,753",89,5,10,17,57,699,182,475,42,6,,,,,,
,Gulfport,"72,751",270,11,48,147,64,"5,737","1,181","4,091",465,24,,,,,,
,Indianola,"11,814",75,0,16,21,38,765,243,496,26,3,,,,,,
,Jackson,"181,479","1,648",45,179,962,462,"15,496","4,369","8,323","2,804",59,,,,,,
,Laurel,"18,136",119,5,30,47,37,"1,690",265,"1,403",22,9,,,,,,
,Long Beach,"17,059",21,1,8,9,3,678,97,545,36,1,,,,,,
,Madison,"15,469",6,0,0,3,3,169,15,152,2,0,,,,,,
,McComb,"13,226",95,0,0,27,68,868,176,623,69,0,,,,,,
,Meridian,"39,649",195,8,27,94,66,"1,823",573,"1,138",112,27,,,,,,
,Moss Point,"15,527",143,2,14,61,66,"1,197",601,495,101,,,,,,,
,Natchez,"17,923",57,2,10,18,27,"1,220",186,"1,011",23,3,,,,,,
,Ocean Springs,"17,363",26,0,10,8,8,757,146,562,49,1,,,,,,
,Olive Branch,"23,448",77,2,12,28,35,840,248,504,88,3,,,,,,
,Oxford,"12,528",29,0,3,13,13,286,71,199,16,1,,,,,,
,Pascagoula,"26,076",136,1,46,72,17,"1,947",696,"1,114",137,8,,,,,,
,Pearl,"22,717",67,0,25,10,32,754,316,387,51,4,,,,,,
,Picayune,"10,686",50,1,5,11,33,721,111,576,34,4,,,,,,
,Ridgeland,"20,761",40,3,1,21,15,947,75,813,59,1,,,,,,
,Southaven,"33,271",68,0,3,47,18,"1,995",164,"1,633",198,2,,,,,,
,Starkville,"22,277",55,0,3,18,34,"1,170",232,897,41,1,,,,,,
,Tupelo,"35,091",90,1,19,32,38,"1,966",379,"1,446",141,4,,,,,,
,Vicksburg,"26,313",261,3,39,41,178,"2,256",357,"1,809",90,15,,,,,,
,West Point,"12,030",62,2,16,12,32,479,166,312,1,1,,,,,,
MISSOURI,Arnold,"20,074",32,1,2,6,23,"1,198",66,"1,098",34,1,,,,,,
,Ballwin,"31,441",15,0,2,4,9,330,53,254,23,7,,,,,,
,Bellefontaine Neighbors,"11,049",42,0,0,6,36,591,81,415,95,2,,,,,,
,Belton,"23,345",48,0,10,9,29,766,114,599,53,3,,,,,,
,Berkeley,"10,016",121,3,7,27,84,639,111,366,162,8,,,,,,
,Blue Springs,"49,729",87,1,18,28,40,"2,078",337,"1,594",147,8,,,,,,
,Bridgeton,"15,651",81,0,4,27,50,"1,037",98,830,109,1,,,,,,
,Cape Girardeau,"35,866",82,1,13,37,31,"2,025",284,"1,681",60,6,,,,,,
,Carthage,"12,882",42,4,8,6,24,397,81,289,27,0,,,,,,
,Chesterfield,"47,391",45,1,3,5,36,917,149,749,19,7,,,,,,
,Clayton,"16,139",23,0,0,6,17,498,59,409,30,4,,,,,,
